capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,7,19,12,56,10,19,12,
28,8,19,9,8,8,9,10,
35,10,19,13,14,12,13,15,
42,11,19,15,19,15,27,21,
49,11,19,12,15,14,18,19,
56,12,19,13,14,13,14,16,
63,12,19,12,12,13,13,14,
70,14,19,15,16,16,16,18,
77,15,19,16,18,17,19,21,
84,16,19,16,18,17,18,18,
91,18,19,19,19,19,19,16,
98,19,19,20,22,20,21,22,
105,19,19,20,22,22,23,27,
112,19,19,19,21,21,25,28,
119,19,19,19,20,20,20,23,
126,19,19,19,20,20,21,24,
133,19,19,19,19,19,19,17,
