capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,14,0,0,0,0,0,
28,0,14,0,0,0,0,0,
35,0,14,0,0,0,0,0,
42,0,14,0,0,0,0,0,
49,0,14,0,0,0,0,0,
56,0,14,0,0,0,0,0,
63,5,14,6,13,8,13,13,
70,10,14,18,19,15,18,21,
77,13,14,20,18,16,17,21,
84,13,14,16,15,15,16,18,
91,13,14,14,15,14,14,13,
98,14,14,15,14,14,14,7,
105,14,14,14,14,14,14,7,
112,14,14,14,14,14,21,18,
