capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,10,18,17,185,17,34,17,
28,12,18,14,16,14,16,17,
35,15,18,18,20,18,28,23,
42,15,18,16,17,16,17,21,
49,15,18,15,15,15,15,15,
56,15,18,15,15,15,27,18,
63,15,18,15,15,15,15,16,
70,16,18,16,16,16,16,14,
77,17,18,17,17,17,18,19,
84,18,18,18,19,20,26,25,
91,18,18,18,19,21,22,27,
98,18,18,18,18,18,18,19,
105,18,18,18,18,18,18,19,
112,18,18,18,17,18,18,14,
119,18,18,18,17,18,18,13,
126,18,18,18,17,18,18,16,
