capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,7,15,8,9,7,7,8,
28,8,15,9,8,8,8,9,
35,10,15,12,12,11,12,14,
42,10,15,11,10,11,11,11,
49,13,15,15,14,14,14,15,
56,13,15,13,14,14,14,16,
63,14,15,14,14,15,15,17,
70,15,15,15,15,16,17,18,
77,15,15,15,16,16,16,19,
84,15,15,15,15,15,15,13,
91,15,15,15,15,15,15,15,
98,15,15,15,15,15,16,16,
105,15,15,15,15,15,15,12,
112,15,15,15,15,15,16,17,
