capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,2,5,0,0,3,4,4,
28,2,5,0,0,3,4,5,
35,2,5,0,0,3,4,6,
42,2,5,0,0,3,4,6,
49,3,5,2,0,6,7,9,
56,3,5,2,0,6,7,10,
63,4,5,3,0,9,12,13,
70,4,5,3,0,9,12,14,
77,4,5,4,9,6,8,9,
84,5,5,6,13,8,13,13,
91,5,5,6,13,8,13,13,
98,5,5,6,13,8,13,13,
105,5,5,6,14,8,13,13,
112,5,5,6,14,8,13,13,
