capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,18,0,0,0,0,0,
28,0,18,0,0,0,0,0,
35,4,18,4,4,4,5,6,
42,8,18,12,10,9,10,13,
49,12,18,18,20,18,43,25,
56,13,18,15,16,15,16,19,
63,14,18,15,14,14,14,14,
70,17,18,19,18,18,19,19,
77,17,18,18,18,18,21,23,
84,18,18,18,18,18,18,17,
91,18,18,18,18,18,18,14,
98,18,18,18,18,18,18,10,
105,18,18,18,18,18,18,16,
112,18,18,18,18,18,18,14,
119,18,18,18,18,18,18,14,
126,18,18,18,18,18,18,14,
