capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,6,14,6,63,6,14,10,
28,10,14,30,13,11,13,15,
35,11,14,16,11,11,11,9,
42,14,14,15,15,14,14,14,
49,14,14,15,14,14,14,14,
56,14,14,14,14,14,14,13,
63,14,14,14,14,14,14,15,
70,14,14,14,14,14,14,17,
77,14,14,14,14,14,14,16,
84,14,14,14,14,14,14,15,
91,14,14,14,14,14,14,17,
98,14,14,14,14,14,14,17,
