capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,9,16,12,13,11,13,14,
28,12,16,36,14,14,15,18,
35,13,16,27,16,15,16,18,
42,14,16,20,15,15,15,14,
49,14,16,16,17,15,15,16,
56,15,16,16,17,16,17,19,
63,15,16,15,16,16,16,18,
70,15,16,15,15,15,15,11,
77,16,16,16,16,16,16,14,
84,16,16,16,16,16,17,19,
91,16,16,16,16,16,17,18,
98,16,16,16,16,16,21,21,
105,16,16,16,16,17,18,24,
112,16,16,16,16,16,17,18,
