capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,14,0,0,0,0,0,
28,0,14,0,0,0,0,0,
35,0,14,0,0,0,0,0,
42,0,14,0,0,0,0,0,
49,5,14,0,0,5,13,14,
56,9,14,0,27,12,18,19,
63,10,14,0,13,11,12,14,
70,12,14,0,17,15,22,22,
77,14,14,0,18,16,19,22,
84,14,14,16,16,16,18,21,
91,14,14,16,15,15,15,16,
98,14,14,14,14,14,14,10,
