capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,9,19,15,11,10,11,12,
28,10,19,13,10,10,10,12,
35,12,19,18,11,12,12,8,
42,14,19,30,15,15,15,14,
49,17,19,27,21,20,23,26,
56,17,19,22,20,20,24,26,
63,17,19,19,18,18,18,19,
70,17,19,17,17,17,18,19,
77,17,19,17,17,18,23,23,
84,17,19,17,17,18,19,21,
91,18,19,18,20,20,22,25,
98,19,19,20,21,22,26,29,
105,19,19,20,21,20,21,24,
112,19,19,20,21,20,21,24,
119,19,19,20,19,20,20,22,
126,19,19,20,19,20,21,24,
