capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,10,18,28,115,20,42,18,
28,11,18,15,14,13,15,18,
35,14,18,23,19,18,20,24,
42,14,18,27,18,17,18,22,
49,16,18,38,20,19,21,25,
56,17,18,24,20,19,20,20,
63,17,18,18,18,18,18,14,
70,17,18,18,16,17,17,7,
77,18,18,19,18,18,18,17,
84,18,18,18,18,18,19,24,
91,18,18,18,18,18,22,23,
98,18,18,18,18,18,19,22,
105,18,18,18,18,18,18,22,
112,18,18,18,18,18,25,22,
119,18,18,18,18,18,18,24,
126,18,18,18,18,18,18,24,
