capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,9,15,10,23,12,21,14,
28,12,15,36,17,14,17,18,
35,13,15,15,15,14,17,18,
42,13,15,13,13,14,14,16,
49,13,15,13,15,14,18,17,
56,14,15,15,14,15,18,19,
63,15,15,16,15,16,17,19,
70,15,15,17,15,15,16,17,
77,15,15,16,15,16,17,18,
84,15,15,16,15,16,17,21,
91,15,15,15,15,15,15,18,
98,15,15,15,15,15,15,16,
