capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,15,0,0,0,0,0,
28,0,15,0,0,0,0,0,
35,0,15,0,0,0,0,0,
42,0,15,0,0,0,0,0,
49,0,15,0,0,0,0,0,
56,3,15,0,0,3,5,6,
63,6,15,0,12,7,18,12,
70,8,15,0,11,9,10,12,
77,11,15,0,13,11,12,12,
84,13,15,0,18,14,17,20,
91,13,15,0,14,13,13,9,
98,15,15,15,18,17,25,25,
105,15,15,15,19,17,20,23,
112,15,15,16,17,16,16,17,
