capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,15,0,0,0,0,0,
28,0,15,0,0,0,0,0,
35,1,15,0,0,1,1,3,
42,1,15,0,0,1,1,3,
49,3,15,0,0,5,7,9,
56,7,15,6,0,21,31,23,
63,8,15,7,0,29,40,27,
70,8,15,7,0,29,40,27,
77,8,15,7,0,29,40,28,
84,9,15,18,45,21,41,27,
91,10,15,21,53,26,50,31,
98,11,15,21,48,28,51,32,
105,12,15,18,27,19,22,26,
112,14,15,24,39,28,40,36,
119,14,15,20,25,23,35,33,
126,14,15,20,26,23,32,32,
133,15,15,22,25,29,61,35,
140,15,15,22,24,26,49,33,
147,15,15,22,23,26,39,32,
