capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,7,18,10,26,11,15,11,
28,9,18,14,16,13,21,16,
35,13,18,28,21,17,21,23,
42,15,18,36,24,21,26,28,
49,16,18,21,19,18,20,24,
56,16,18,19,17,17,18,20,
63,16,18,17,16,16,16,15,
70,16,18,16,16,16,17,18,
77,16,18,16,16,16,16,17,
84,16,18,16,16,16,16,14,
91,17,18,17,17,17,18,20,
98,17,18,17,17,17,18,19,
105,18,18,18,18,18,19,20,
112,18,18,18,18,18,19,20,
119,18,18,18,18,18,22,23,
126,18,18,18,18,18,18,18,
133,18,18,18,18,18,18,18,
