capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,10,18,21,781,24,50,19,
28,12,18,16,24,15,24,21,
35,14,18,15,15,16,17,19,
42,16,18,18,26,24,32,30,
49,16,18,17,18,17,17,19,
56,17,18,18,19,20,22,24,
63,18,18,18,20,19,19,19,
70,18,18,18,18,18,18,20,
77,18,18,18,18,18,18,15,
84,18,18,18,18,18,18,14,
91,18,18,18,18,18,18,15,
98,18,18,18,18,18,18,15,
105,18,18,18,18,18,18,19,
112,18,18,18,18,18,18,22,
119,18,18,18,17,18,18,17,
126,18,18,18,18,18,18,19,
