capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,8,17,9,33,12,20,13,
28,9,17,10,13,10,11,13,
35,10,17,12,14,12,12,14,
42,13,17,27,23,19,27,25,
49,13,17,16,18,16,28,22,
56,13,17,14,15,14,43,18,
63,15,17,17,16,16,17,19,
70,16,17,17,16,17,19,20,
77,17,17,18,17,18,60,24,
84,17,17,20,17,17,17,19,
91,17,17,18,17,17,17,16,
98,17,17,18,16,17,17,16,
105,17,17,18,16,17,17,16,
112,17,17,17,16,17,17,14,
119,17,17,17,16,17,17,14,
