151-332-道道云驾校测试_1463737724.csv,-4,-2,-1,0,1,,9,11,8,5,4,,3,5,1,0,1,,6,8,2,0,1,,15,17,7,-7,-2,,
154-186-BCHMS测试_1463737680.csv,-3,-1,-1,-1,0,,3,5,1,1,1,,-2,1,-1,-1,1,,-1,3,0,0,2,,2,8,-2,-2,4,,
157-161-任意球测试_1463737744.csv,9,-1,-1,-2,0,,4,-1,-1,-2,0,,1,-1,-1,-2,0,,3,0,0,-2,0,,8,4,4,-1,-1,,
158-278-城市赛车手测试_1463737738.csv,-5,-3,-3,-1,-1,,-4,-1,-2,0,0,,-3,-1,-2,0,0,,0,1,-1,0,0,,6,7,0,0,0,,
159-158-基金曲线速览测试_1463737717.csv,0,0,1,2,2,,-2,-2,0,2,3,,-3,-2,0,0,2,,-2,-2,0,1,3,,-5,-9,-2,-3,5,,
161-270-凤凰视频beta版_1463737748.csv,-2,-2,-2,0,1,,-1,-1,-1,3,4,,-2,-1,-1,2,2,,0,0,0,4,3,,5,7,7,12,7,,
162-412-网上订餐软件测试_1463737768.csv,-8,-6,-4,-3,0,,-3,-4,-2,-2,1,,-4,-5,-3,-3,1,,0,-3,-3,-3,0,,11,4,-1,-3,1,,
163-180-局领导测试_1463737771.csv,-1,-1,0,0,1,,1,2,1,1,2,,-1,0,0,3,1,,1,2,1,6,2,,6,7,2,11,5,,
164-326-茄子医生测试_1463737777.csv,-4,-4,-2,-1,0,,0,-3,-1,0,1,,-3,-4,-1,0,1,,-2,-4,0,0,1,,4,-6,3,-1,1,,
167-284-杏林题库测试_1463737790.csv,-3,0,0,-1,0,,-1,5,5,-1,0,,-1,6,6,-1,1,,1,10,10,-1,2,,6,17,17,-5,5,,
168-124-电台测试_1463737792.csv,5,-1,0,1,1,,5,-1,2,1,1,,2,-2,0,0,0,,5,-2,0,0,0,,8,-9,-1,-7,-7,,
170-149-Domino测试_1463737794.csv,1,0,0,0,0,,4,1,2,1,1,,2,0,0,0,1,,7,2,2,1,1,,10,6,5,6,6,,
171-290-百问百答测试_1463737762.csv,0,2,1,2,2,,1,2,1,4,3,,-2,1,1,3,9,,-1,3,2,4,16,,-2,8,7,7,23,,
174-330-易试驾测试_1463737832.csv,-5,-2,-1,-1,0,,3,7,5,1,1,,4,5,2,0,1,,8,8,3,0,0,,13,15,4,-1,-1,,
175-167-赛果不倒蛋测试_1463737842.csv,-3,-3,-2,-1,-1,,-1,-1,0,-1,-1,,-2,-1,1,0,-1,,3,3,6,3,0,,5,5,10,9,3,,
179-117-金蛋理财测试_1463737851.csv,0,0,0,1,1,,1,1,1,1,1,,0,0,0,1,1,,1,1,0,1,1,,4,4,1,-1,-1,,
181-271-网乐惠测试_1463737849.csv,-5,-2,-1,-1,0,,-3,1,-1,-1,0,,-2,2,0,-1,0,,5,5,0,-1,1,,10,12,-2,-9,4,,
183-124-喜马拉雅FM测试_1463737863.csv,-2,-3,-1,-1,0,,-1,-3,-1,-1,0,,-2,-3,-1,-1,0,,0,-3,-1,-1,0,,2,-5,-6,-6,-5,,
184-158-叮叮搭车测试_1463737804.csv,1,-2,-1,0,0,,5,-2,1,1,2,,2,-2,2,1,2,,9,-1,7,4,12,,10,0,8,7,9,,
187-289-鸟人测试_1463737869.csv,-5,-1,-1,1,1,,-5,-1,0,3,3,,-6,-1,0,3,3,,-6,-1,0,4,4,,-17,2,1,9,9,,
189-216-跑跑测试_1463737615.csv,-3,0,0,0,0,,-1,4,4,1,-1,,-1,3,3,1,0,,2,8,8,3,0,,6,13,13,7,-3,,
190-330-掌上PC板测试_1463737880.csv,-7,-4,-3,-2,0,,-5,-2,-2,-1,0,,-6,-3,-3,-2,0,,-5,-3,-3,-1,0,,-1,-3,-6,3,1,,
192-344-滔滔雅思口语测试_1463737898.csv,-4,-3,-3,-1,0,,3,3,-1,1,2,,2,-1,-3,1,2,,9,1,-2,1,2,,19,11,-6,4,8,,
193-114-百度图片App4.1.3.1测试_1463737882.csv,-1,-1,-1,-1,0,,2,2,2,2,2,,1,1,1,1,1,,2,2,2,2,2,,3,3,3,3,3,,
194-317-竹兜育儿测试_1463737902.csv,-2,0,1,3,3,,0,4,2,5,6,,-2,1,1,2,4,,-1,3,2,3,5,,5,11,3,-1,8,,
196-262-小Q科普测试_1463737916.csv,-3,-2,-2,0,1,,-3,-3,-3,-1,0,,-4,-3,-3,-1,0,,-4,-3,-3,-1,0,,-4,-7,-14,-3,-6,,
197-306-影视论坛Ai测试_1463737921.csv,-3,-3,-2,-1,0,,0,-1,2,1,0,,-1,-1,0,1,0,,1,0,1,2,0,,7,4,2,4,-9,,
199-295-98仙游测试_1463737840.csv,-7,-4,-3,-1,0,,-6,-2,-2,0,0,,-7,-3,-2,2,0,,-7,-3,-1,17,1,,-12,-6,2,12,5,,
2-471-百度浏览器T7尝鲜体验_1463737142.csv,-2,-1,-2,-1,0,,4,4,0,1,3,,9,7,-1,0,4,,17,11,-1,0,6,,30,25,-3,-4,16,,
200-429-加加运动测试_1463737892.csv,-3,0,-3,-1,0,,0,6,-1,1,2,,-6,-3,-3,-1,2,,-6,-3,-4,-1,2,,-20,-13,-19,-9,8,,
202-432-无线襄阳测试_1463737927.csv,-4,-3,-3,-1,0,,-5,-5,-4,-2,0,,-7,-6,-4,-2,0,,-7,-6,-4,-2,0,,-20,-14,-34,-13,-16,,
203-463-自由理财师测试_1463737936.csv,-8,-5,-2,-2,0,,-3,-1,1,-1,1,,-2,-3,-1,-2,0,,3,-2,0,-2,0,,15,5,-1,-22,-6,,
204-101-文件管理测试_1463737945.csv,1,1,1,1,1,,1,1,1,0,0,,0,0,0,0,0,,1,1,1,0,0,,3,3,3,0,0,,
205-111-bug文件管理测试_1470654534.csv,1,1,3,3,3,,2,1,6,6,6,,0,-1,2,2,2,,1,0,3,3,3,,4,2,6,6,6,,
212-404-经常直播内测版测试_1463737964.csv,-4,-2,-2,-1,-1,,7,5,4,1,-1,,15,4,2,-1,-1,,59,9,3,-1,-1,,32,21,9,-5,0,,
213-416-bug经常直播内测版测试_1470654528.csv,-7,-3,-3,1,1,,-7,0,0,3,3,,-8,-3,-1,4,4,,-8,-2,0,5,5,,-20,-2,2,12,12,,
214-339-bug秀色测试_1470654525.csv,2,1,-1,-1,0,,13,9,2,0,1,,6,8,4,-1,1,,11,14,7,0,2,,21,24,17,4,8,,
215-339-秀色测试_1463737968.csv,2,1,-1,-2,0,,13,9,2,0,1,,6,8,3,-1,1,,11,14,7,0,2,,21,24,17,4,8,,
216-283-大帮汇测试_1463737957.csv,1,-1,-1,1,0,,2,-1,0,3,3,,0,-1,0,1,3,,1,0,1,2,4,,5,6,4,4,9,,
217-288-bug大帮汇测试_1470654530.csv,1,0,1,1,1,,8,7,9,5,3,,9,7,10,2,2,,22,14,16,3,3,,24,21,24,7,4,,
218-103-bug恶龙公主—逆塔防测试_1470654523.csv,0,0,-1,-1,0,,4,4,-1,-1,0,,1,1,-1,-1,0,,18,18,-1,-1,0,,4,4,-4,0,1,,
219-103-恶龙公主—逆塔防测试_1463737972.csv,-1,-1,-1,-1,0,,4,4,-1,-1,0,,1,1,-1,-1,0,,18,18,-1,-1,0,,4,4,-4,0,1,,
220-798-农科助手测试_1463737988.csv,-12,-10,-4,-1,0,,-9,-7,-2,2,3,,-13,-8,-3,1,2,,-13,-7,-3,1,2,,-33,-5,-5,4,15,,
222-304-喜马拉雅FM测试_1463737999.csv,3,3,1,2,0,,10,10,5,6,0,,16,16,4,6,0,,31,31,6,8,0,,31,31,16,18,-3,,
223-395-bug喜马拉雅FM测试_1470654512.csv,0,6,4,5,2,,4,14,9,14,6,,7,16,13,17,6,,11,21,17,22,7,,23,34,30,35,15,,
224-426-智慧教育测试_1463737994.csv,1,2,-2,0,1,,11,8,0,2,2,,12,8,-1,3,1,,19,12,0,5,2,,32,27,8,16,2,,
225-426-bug智慧教育测试_1470654514.csv,0,1,-2,0,1,,11,8,0,2,2,,12,8,-1,3,1,,19,12,0,5,2,,32,27,8,16,2,,
226-325-郑州地铁二维码购票测试_1463738008.csv,-1,-1,-4,-2,0,,0,-1,-4,-2,0,,0,-1,-4,-2,0,,2,-1,-4,-2,0,,9,0,-27,-16,2,,
227-325-bug郑州地铁二维码购票测试_1470654508.csv,-1,-1,-4,-2,0,,0,-1,-4,-2,0,,0,-1,-4,-2,0,,2,-1,-4,-2,0,,9,0,-27,-16,2,,
228-244-小饭桌测试_1463737976.csv,-4,-1,2,2,3,,-1,3,8,8,9,,-4,-1,6,6,4,,-4,0,9,9,5,,-3,4,16,16,9,,
229-244-bug小饭桌测试_1470654522.csv,-4,-1,2,2,3,,-1,3,8,8,9,,-4,-1,6,6,4,,-4,0,9,9,5,,-3,4,16,16,9,,
230-217-bug易约爱测试_1470654510.csv,-4,-4,-1,-1,-1,,-3,-4,-1,-1,-2,,-3,-4,-1,-1,-1,,-2,-4,-1,-1,-1,,1,-5,-2,-2,-10,,
231-217-易约爱测试_1463738003.csv,-4,-3,-1,-1,-1,,-3,-4,-1,-1,-2,,-3,-4,-1,-1,-1,,-2,-4,-1,-1,-1,,1,-5,-2,-2,-10,,
234-175-bugJiuJiu测试_1470654480.csv,-2,-3,-2,-1,0,,0,-3,-2,-1,0,,0,-3,-2,-1,0,,10,-3,-2,-1,0,,7,-10,-11,-6,-7,,
235-175-JiuJiu测试_1463738027.csv,-1,-3,-2,-1,0,,0,-3,-2,-1,0,,0,-3,-2,-1,0,,10,-3,-2,-1,0,,7,-10,-11,-6,-7,,
236-561-我们一家测试_1463738018.csv,-8,-6,-3,1,4,,-3,-2,2,7,12,,-5,-4,0,5,13,,-4,-3,0,7,15,,2,0,3,18,29,,
237-562-bug我们一家测试_1470654506.csv,-7,-5,-2,-1,0,,-2,-2,1,2,2,,-3,-5,-1,1,2,,-2,-4,-1,1,2,,6,-12,-10,2,10,,
239-132-海捣网测试_1463738033.csv,3,3,3,0,0,,0,0,3,-1,-1,,-1,-1,1,0,0,,1,1,3,0,0,,4,4,6,-6,-6,,
240-132-bug海捣网测试_1470654473.csv,1,1,4,0,0,,0,0,3,-1,-1,,-1,-1,1,0,0,,1,1,3,0,0,,4,4,6,-6,-6,,
243-250-bugmalimalihome测试_1470654477.csv,0,-1,-1,0,0,,5,-2,1,1,0,,-2,-3,-1,1,0,,-1,-3,-1,2,1,,1,-13,-3,4,4,,
244-250-malimalihome测试_1463738030.csv,1,-1,-1,0,0,,5,-2,1,1,0,,-2,-3,-1,1,0,,-1,-3,-1,2,1,,1,-13,-3,4,4,,
249-222-玖信贷测试_1463738047.csv,-1,-3,0,0,-1,,-1,-4,0,0,-1,,-3,-4,0,0,-1,,-3,-4,0,0,-1,,-4,-11,0,-4,4,,
250-222-bug玖信贷测试_1470654468.csv,-1,-3,0,0,-1,,-1,-4,0,0,-1,,-3,-3,0,0,-1,,-3,-4,0,0,-1,,-4,-11,0,-4,4,,
251-205-aiqianbang测试_1463738035.csv,0,-1,-2,-1,0,,1,0,-1,-1,0,,0,-1,-2,-1,0,,1,-1,-2,-1,0,,6,1,-1,-2,0,,
252-205-bugaiqianbang测试_1470654472.csv,-1,-1,-2,-1,0,,1,0,-1,-1,0,,0,-1,-2,-1,0,,1,-1,-2,-1,0,,6,1,-1,-2,0,,
253-372-bug叮叮导游测试_1470654471.csv,-4,-1,-2,-1,-1,,-1,4,2,1,0,,-1,4,1,0,0,,2,7,2,1,1,,11,17,11,7,6,,
254-372-叮叮导游测试_1463738040.csv,-4,-2,-2,-1,-1,,-1,4,2,1,0,,-1,4,1,0,0,,2,7,2,1,1,,11,17,11,7,6,,
257-133-bug口袋故事测试_1470654466.csv,2,2,-2,1,1,,2,2,-2,2,2,,1,1,-1,3,3,,4,4,0,7,7,,7,7,2,10,10,,
258-133-口袋故事测试_1463738051.csv,2,2,-2,1,1,,2,2,-2,2,2,,1,1,-1,3,3,,4,4,0,7,7,,7,7,2,10,10,,
261-195-小刀汇测试_1463738056.csv,-5,-3,-2,-1,-1,,-5,-4,-2,-2,-2,,-5,-4,-2,-1,-1,,-5,-4,-2,-1,-1,,-13,-6,-3,-5,-3,,
262-197-bug小刀汇测试_1470654465.csv,-1,-1,-1,-1,0,,5,5,0,-1,0,,3,3,2,0,0,,6,6,5,0,0,,11,11,9,1,1,,
263-212-bug芈糕测试_1470654464.csv,-2,1,-1,-1,0,,1,5,0,-1,0,,1,7,-1,-1,0,,5,25,-1,-1,3,,11,17,-1,-6,5,,
264-212-芈糕测试_1463738058.csv,-2,0,-1,-1,0,,1,5,0,-1,0,,1,7,-1,-1,0,,5,25,-1,-1,3,,11,17,-1,-6,5,,
267-194-bug车阿哥（用户端）测试_1470654466.csv,0,0,1,1,0,,6,6,7,7,1,,3,3,6,6,1,,7,7,14,14,3,,12,12,17,17,7,,
268-194-车阿哥（用户端）测试_1463738053.csv,1,1,1,1,0,,6,6,7,7,1,,3,3,6,6,1,,7,7,14,14,3,,12,12,17,17,7,,
273-146-黄瓜测试_1463738063.csv,-1,-1,1,1,0,,2,2,2,2,2,,3,3,4,4,1,,15,15,8,8,2,,12,12,12,12,3,,
274-149-bug黄瓜测试_1470654456.csv,-2,-2,-1,-1,1,,-1,-1,-1,0,3,,-2,-1,0,0,3,,-1,5,1,3,7,,2,7,5,7,12,,
275-261-bug淘二手测试_1470654455.csv,-5,-3,-3,-1,0,,-4,-2,-3,-1,0,,-4,-1,-3,-1,0,,-3,2,-3,-1,0,,1,7,-9,-7,-2,,
276-261-淘二手测试_1463738066.csv,-5,-3,-3,-1,0,,-4,-2,-3,-1,0,,-4,-1,-3,-1,0,,-3,2,-3,-1,0,,1,7,-9,-7,-2,,
277-262-3Dsousou测试_1463738072.csv,0,-1,-4,-1,-1,,4,3,-4,-1,-1,,1,-1,-4,-1,-1,,3,0,-4,-1,-1,,10,1,-9,-2,-2,,
278-262-bug3Dsousou测试_1470654452.csv,0,-1,-4,-1,-1,,4,3,-4,-1,-1,,1,-1,-4,-1,-1,,3,0,-4,-1,-1,,10,1,-9,-2,-2,,
283-184-海捣网测试_1463738074.csv,-2,0,1,1,1,,3,3,2,3,3,,2,2,1,2,2,,6,3,2,3,2,,11,8,4,6,-1,,
284-184-bug海捣网测试_1470654451.csv,-2,1,1,1,1,,3,3,2,3,3,,2,2,1,2,2,,6,3,2,3,2,,11,8,4,6,-1,,
285-116-bug蜘蛛网app测试_1470654446.csv,0,0,-1,0,0,,-1,-1,-1,0,0,,-1,-1,0,1,1,,-1,-1,0,2,2,,0,0,2,3,3,,
286-116-蜘蛛网app测试_1463738077.csv,0,0,-1,0,0,,-1,-1,-1,0,0,,-1,-1,0,1,1,,-1,-1,0,2,2,,0,0,2,3,3,,
29-150-小白用车_1463737383.csv,-3,-3,-2,-1,0,,-1,-3,-2,-1,0,,1,-3,-2,-1,1,,116,-3,-2,0,2,,8,-5,-7,2,7,,
293-143-bug一度蜜测试_1470654434.csv,-2,0,0,0,-1,,2,2,2,1,0,,0,2,2,1,0,,5,7,7,13,3,,7,10,10,8,5,,
294-143-一度蜜测试_1463738084.csv,-2,0,0,0,-1,,2,2,2,1,0,,0,2,2,1,0,,5,7,7,13,3,,7,10,10,8,5,,
295-128-bug车典APP测试_1470654436.csv,-4,-1,-1,0,0,,-4,0,0,1,1,,-4,1,1,1,1,,-4,7,7,2,2,,-4,6,6,5,5,,
296-128-车典APP测试_1463738082.csv,-4,-1,-1,0,0,,-4,0,0,1,1,,-4,1,1,1,1,,-4,7,7,2,2,,-4,6,6,5,5,,
299-197-bug每刻兼职测试_1470654441.csv,-2,-1,-2,-1,0,,-3,0,-2,-1,0,,-3,0,-2,0,0,,-2,1,-2,5,1,,1,5,-6,6,4,,
3-145-手机卫士短信功能_1463737156.csv,-4,0,0,0,0,,-4,0,0,0,2,,-4,0,0,0,2,,-4,0,0,0,6,,-5,0,0,0,7,,
300-197-每刻兼职测试_1463738080.csv,-2,-1,-2,-1,0,,-3,0,-2,-1,0,,-3,0,-2,0,0,,-2,1,-2,5,1,,1,5,-6,6,4,,
307-137-UONE_1463738088.csv,-2,-2,1,1,1,,0,0,4,4,4,,0,0,3,3,3,,2,2,8,8,8,,5,5,11,11,11,,
308-137-bugUONE_1470654431.csv,-2,-2,1,1,1,,0,0,4,4,4,,0,0,3,3,3,,2,2,8,8,8,,5,5,11,11,11,,
309-170-私人飞行测试_1463738093.csv,-3,-1,-1,0,0,,-2,0,0,0,0,,-3,-1,-1,0,0,,-2,0,0,0,0,,-1,1,1,0,0,,
310-170-bug私人飞行测试_1470654421.csv,-3,-1,-1,-1,-1,,-2,0,0,0,0,,-3,-1,-1,0,0,,-2,0,0,0,0,,-1,1,1,0,0,,
311-185-bug社区慧生活测试_1470654424.csv,-2,-3,-1,-1,0,,-2,-3,-2,-1,0,,-4,-3,-2,0,1,,-3,-3,-2,0,2,,-3,-13,-3,2,5,,
312-185-社区慧生活测试_1463738091.csv,-2,-3,-1,-1,0,,-2,-3,-2,-1,0,,-4,-3,-2,0,1,,-3,-3,-2,0,2,,-3,-13,-3,2,5,,
315-119-萌宠达人测试_1463738095.csv,-2,-2,-1,0,0,,-1,-1,-1,0,0,,-2,-1,-1,0,0,,-1,-2,-1,0,0,,0,-2,-3,1,1,,
316-119-bug萌宠达人测试_1470654419.csv,-2,-1,-1,0,0,,-1,-1,-1,0,0,,-2,-1,-1,0,0,,-1,-2,-1,0,0,,0,-2,-3,1,1,,
317-131-华企帮测试_1463738098.csv,2,3,3,2,2,,5,2,2,3,3,,0,1,1,2,2,,3,2,2,3,3,,6,5,5,5,5,,
318-131-bug华企帮测试_1470654417.csv,3,3,3,3,3,,5,2,2,3,3,,0,1,1,2,2,,3,2,2,3,3,,6,5,5,5,5,,
319-197-百叶小成测试_1463738097.csv,-5,-3,-2,0,0,,-4,0,0,1,1,,-5,-3,-1,1,1,,-5,-2,-1,1,1,,-7,-2,0,1,1,,
320-197-bug百叶小成测试_1470654418.csv,-5,-3,-2,0,0,,-4,0,0,1,1,,-5,-3,-1,1,1,,-5,-2,-1,1,1,,-7,-2,0,1,1,,
321-129-有薪快访测试_1463738103.csv,4,4,4,2,4,,32,32,32,8,12,,4,4,4,2,4,,17,17,17,6,10,,5,5,5,6,10,,
322-129-bug有薪快访测试_1470654415.csv,4,4,4,2,3,,33,33,33,8,12,,4,4,4,2,4,,17,17,17,6,10,,5,5,5,6,10,,
325-231-数英测试_1463738102.csv,-3,-2,1,1,1,,-1,-1,4,4,5,,-1,-1,2,2,5,,2,0,4,4,9,,6,2,9,9,15,,
326-231-bug数英测试_1470654415.csv,-3,-1,1,1,1,,-1,-1,4,4,5,,-1,-1,2,2,5,,2,0,4,4,9,,6,2,9,9,15,,
327-239-动起来测试_1463738068.csv,-4,-2,-2,-1,0,,-3,-1,-2,-1,0,,-3,-1,-2,-1,0,,0,3,-1,0,0,,5,8,3,4,7,,
328-239-bug动起来测试_1470654454.csv,-4,-3,-2,-1,0,,-3,-1,-2,-1,0,,-3,-1,-2,-1,0,,0,3,-1,0,0,,5,8,3,4,7,,
329-102-bug小说阅读网V1.0.8测试_1470654414.csv,0,0,0,-1,1,,1,1,1,1,3,,0,0,0,0,2,,1,1,1,4,9,,2,2,2,4,8,,
330-102-小说阅读网V1.0.8测试_1463738106.csv,0,0,0,-1,1,,1,1,1,1,3,,0,0,0,0,2,,1,1,1,4,9,,2,2,2,4,8,,
336-179-bugRulane SportV1.2.8测试_1470654410.csv,-3,-1,-1,-1,0,,-1,1,2,2,1,,-4,-1,-1,-1,1,,-4,-1,0,0,0,,-7,-2,1,1,0,,
337-255-bug4399游戏盒V3.3测试_1470654412.csv,-2,-3,-2,1,1,,2,-1,0,3,4,,1,0,0,4,3,,5,2,2,5,4,,12,7,6,11,6,,
338-315-bug邻邻V1.3.4 build测试_1470654409.csv,-7,-4,-2,-1,0,,-7,-4,-1,-1,-1,,-7,-4,-1,-1,0,,-7,-4,-1,0,0,,-18,-5,1,3,-3,,
339-308-bugWhatchAppV1.0测试_1470654408.csv,-6,-6,-2,0,0,,-4,-5,-1,1,1,,-4,-5,-1,2,2,,-2,-5,-1,2,2,,3,-7,3,7,7,,
340-266-bug包头优生活V1.20.160426测试_1470654405.csv,-4,-3,-2,0,-1,,-1,-1,0,1,0,,-2,-2,0,0,0,,0,-2,2,1,0,,5,-3,8,3,0,,
343-115-bug100赚V1.4测试_1470654401.csv,1,1,0,0,0,,0,0,1,0,0,,-1,-1,-1,0,0,,0,-1,-1,0,0,,2,-2,0,-2,-2,,
346-214-bug徐水圈V1.0.160419测试_1470654402.csv,-3,-1,-2,-1,0,,0,0,-2,-1,0,,3,0,-1,2,3,,16,1,0,3,4,,11,5,1,9,11,,
347-370-bug指尖大学测试_1470654404.csv,-4,-3,-2,1,1,,3,1,0,4,2,,12,3,2,6,3,,37,8,4,9,4,,27,18,14,21,13,,
348-467-bug友服商城V1.0测试_1470654398.csv,2,5,4,-2,0,,4,3,4,0,1,,6,4,2,-1,1,,10,5,3,-1,1,,27,18,3,0,-2,,
349-195-bug优悠校园V2.1.0.2628测试_1470654399.csv,-2,1,1,3,2,,0,1,1,5,5,,-2,0,0,3,5,,-1,1,1,4,6,,3,3,3,5,13,,
350-324-bugdr.wineV3.1.2测试_1470654390.csv,0,0,0,-2,0,,8,3,3,-2,0,,4,2,2,-2,0,,9,4,4,-2,0,,19,9,9,-7,-10,,
351-123-bugFolderExplorerV1.0测试_1470654387.csv,-1,-1,0,0,0,,-2,-2,0,2,2,,-1,-1,1,2,2,,-1,-1,8,8,8,,1,0,8,9,9,,
356-105-bug幸运云购V0.1.0测试_1470654372.csv,-1,-1,-1,0,0,,2,0,-1,0,0,,-1,-1,0,1,1,,2,2,3,2,2,,3,3,4,4,4,,
357-134-bug筑医台V1.2测试_1470654365.csv,-3,0,0,1,1,,-1,0,0,3,3,,-2,0,0,1,1,,-1,0,0,2,2,,-1,-3,-3,3,3,,
360-277-bug寻到宝V1.0.0测试_1470654368.csv,-2,-1,-1,-1,0,,-2,0,-1,-1,1,,-3,-2,-2,-1,1,,-3,-2,-2,-1,1,,-7,-6,-15,-7,3,,
361-155-bug德成贷V1.0测试_1470654375.csv,-3,-1,-1,-1,0,,-2,1,1,0,1,,-1,2,2,1,2,,3,4,4,3,2,,5,8,8,6,5,,
362-172-bug一比分V1.1.0测试_1470654365.csv,-3,-1,-1,0,0,,-2,1,1,0,1,,-3,1,1,0,1,,-3,6,6,0,2,,-5,10,10,-2,5,,
