project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-百度浏览器T7尝鲜体验_1463737142.csv,25.0,58.0,0.43103448275862066,53.0,471.0,0.11252653927813164,0.8874734607218684,0.5802493128626558,0.5802493128626558,397.0,-344.0,25.0,
29-150-小白用车_1463737383.csv,15.0,21.0,0.7142857142857143,57.0,150.0,0.38,0.62,0.6638115631691649,0.6638115631691649,123.0,-66.0,15.0,
48-118-百度糯米6.0.2测试_1463737445.csv,13.0,13.0,1.0,118.0,118.0,1.0,0.0,0.0,0.0,76.0,42.0,16.0,
89-120-一起飞测试_1463737536.csv,17.0,17.0,1.0,120.0,120.0,1.0,0.0,0.0,0.0,84.0,36.0,18.0,
92-133-喵哆啦测试_1463737548.csv,16.0,19.0,0.8421052631578947,57.0,133.0,0.42857142857142855,0.5714285714285714,0.6808510638297872,0.6808510638297872,113.0,-56.0,16.0,
95-106-爱陪护测试_1463737556.csv,13.0,14.0,0.9285714285714286,54.0,106.0,0.5094339622641509,0.49056603773584906,0.6419753086419753,0.6419753086419753,70.0,-16.0,13.0,
97-107-淘特惠测试_1463737552.csv,15.0,15.0,1.0,107.0,107.0,1.0,0.0,0.0,0.0,65.0,42.0,27.0,23.0,
98-117-快乐满意拍测试_1463737558.csv,13.0,16.0,0.8125,40.0,117.0,0.3418803418803419,0.6581196581196581,0.7272066836178714,0.7272066836178714,59.0,-19.0,13.0,
99-156-雅思君测试_1463737564.csv,22.0,22.0,1.0,156.0,156.0,1.0,0.0,0.0,0.0,88.0,68.0,26.0,
122-138-购物狂测试_1463737645.csv,18.0,18.0,1.0,138.0,138.0,1.0,0.0,0.0,0.0,100.0,38.0,32.0,30.0,
128-115-蛋蛋赚测试_1463737676.csv,14.0,14.0,1.0,115.0,115.0,1.0,0.0,0.0,0.0,102.0,13.0,23.0,20.0,
130-136-终极手电筒测试_1463737660.csv,15.0,19.0,0.7894736842105263,33.0,136.0,0.2426470588235294,0.7573529411764706,0.7730798098573931,0.7730798098573931,107.0,-74.0,15.0,
134-221-买车达人测试_1463737670.csv,16.0,24.0,0.6666666666666666,43.0,221.0,0.19457013574660634,0.8054298642533937,0.7295081967213114,0.7295081967213114,191.0,-148.0,16.0,
143-127-荔枝FM测试_1463737709.csv,16.0,18.0,0.8888888888888888,96.0,127.0,0.7559055118110236,0.2440944881889764,0.383011583011583,0.383011583011583,103.0,-7.0,16.0,
157-161-任意球测试_1463737744.csv,23.0,23.0,1.0,161.0,161.0,1.0,0.0,0.0,0.0,125.0,36.0,23.0,43.0,
164-326-茄子医生测试_1463737777.csv,21.0,40.0,0.525,45.0,326.0,0.13803680981595093,0.8619631901840491,0.6525489328762579,0.6525489328762579,263.0,-218.0,21.0,
167-284-杏林题库测试_1463737790.csv,26.0,35.0,0.7428571428571429,63.0,284.0,0.22183098591549297,0.778169014084507,0.7601031814273431,0.7601031814273431,243.0,-180.0,26.0,
168-124-电台测试_1463737792.csv,13.0,16.0,0.8125,44.0,124.0,0.3548387096774194,0.6451612903225806,0.719225449515906,0.719225449515906,102.0,-58.0,13.0,
170-149-Domino测试_1463737794.csv,21.0,21.0,1.0,149.0,149.0,1.0,0.0,0.0,0.0,131.0,18.0,36.0,30.0,
171-290-百问百答测试_1463737762.csv,26.0,34.0,0.7647058823529411,138.0,290.0,0.47586206896551725,0.5241379310344827,0.6219704123386842,0.6219704123386842,244.0,-106.0,0.0,26.0,
181-271-网乐惠测试_1463737849.csv,16.0,33.0,0.48484848484848486,38.0,271.0,0.14022140221402213,0.8597785977859779,0.6200415800415799,0.6200415800415799,240.0,-202.0,16.0,
189-216-跑跑测试_1463737615.csv,15.0,25.0,0.6,31.0,216.0,0.14351851851851852,0.8564814814814815,0.705657978385251,0.705657978385251,178.0,-147.0,15.0,
216-283-大帮汇测试_1463737957.csv,21.0,34.0,0.6176470588235294,46.0,283.0,0.1625441696113074,0.8374558303886925,0.7109492179130062,0.7109492179130062,228.0,-182.0,21.0,
217-288-bug大帮汇测试_1470654530.csv,16.0,36.0,0.4444444444444444,39.0,288.0,0.13541666666666666,0.8645833333333334,0.5870910698496906,0.5870910698496906,233.0,-194.0,16.0,
218-103-bug恶龙公主—逆塔防测试_1470654523.csv,14.0,14.0,1.0,103.0,103.0,1.0,0.0,0.0,0.0,78.0,25.0,16.0,
219-103-恶龙公主—逆塔防测试_1463737972.csv,14.0,14.0,1.0,103.0,103.0,1.0,0.0,0.0,0.0,78.0,25.0,16.0,
220-798-农科助手测试_1463737988.csv,31.0,99.0,0.31313131313131315,40.0,798.0,0.05012531328320802,0.949874686716792,0.4709961916215675,0.4709961916215675,683.0,-643.0,31.0,
239-132-海捣网测试_1463738033.csv,18.0,18.0,1.0,132.0,132.0,1.0,0.0,0.0,0.0,76.0,56.0,25.0,
240-132-bug海捣网测试_1470654473.csv,18.0,18.0,1.0,132.0,132.0,1.0,0.0,0.0,0.0,76.0,56.0,25.0,
243-250-bugmalimalihome测试_1470654477.csv,21.0,31.0,0.6774193548387096,38.0,250.0,0.152,0.848,0.7531720521062426,0.7531720521062426,167.0,-129.0,21.0,
244-250-malimalihome测试_1463738030.csv,21.0,31.0,0.6774193548387096,38.0,250.0,0.152,0.848,0.7531720521062426,0.7531720521062426,167.0,-129.0,21.0,
