project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,12.0,58.0,0.20689655172413793,19.0,471.0,0.040339702760084924,0.9596602972399151,0.3404041671896573,0.3404041671896573,397.0,-378.0,14.0,10.0,
29-150-–°∞◊”√≥µ_1463737383.csv,15.0,21.0,0.7142857142857143,57.0,150.0,0.38,0.62,0.6638115631691649,0.6638115631691649,123.0,-66.0,19.0,11.0,15.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,5.0,13.0,0.38461538461538464,8.0,118.0,0.06779661016949153,0.9322033898305084,0.5445544554455446,0.5445544554455446,76.0,-68.0,5.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,7.0,17.0,0.4117647058823529,13.0,120.0,0.10833333333333334,0.8916666666666666,0.5633696878525762,0.5633696878525762,84.0,-71.0,7.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,7.0,19.0,0.3684210526315789,7.0,133.0,0.05263157894736842,0.9473684210526316,0.5305263157894736,0.5305263157894736,113.0,-106.0,7.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,5.0,14.0,0.35714285714285715,10.0,106.0,0.09433962264150944,0.9056603773584906,0.512273212379936,0.512273212379936,70.0,-60.0,5.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,8.0,15.0,0.5333333333333333,28.0,107.0,0.2616822429906542,0.7383177570093458,0.6193042626163645,0.6193042626163645,65.0,-37.0,9.0,7.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,5.0,16.0,0.3125,10.0,117.0,0.08547008547008547,0.9145299145299145,0.4658249891162386,0.4658249891162386,59.0,-49.0,5.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,15.0,22.0,0.6818181818181818,19.0,156.0,0.12179487179487179,0.8782051282051282,0.76765035487486,0.76765035487486,88.0,-69.0,18.0,13.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,6.0,18.0,0.3333333333333333,16.0,138.0,0.11594202898550725,0.8840579710144928,0.4841269841269841,0.4841269841269841,100.0,-84.0,5.0,7.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,4.0,14.0,0.2857142857142857,18.0,115.0,0.1565217391304348,0.8434782608695652,0.42684268426842686,0.42684268426842686,102.0,-84.0,5.0,3.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,2.0,19.0,0.10526315789473684,12.0,136.0,0.08823529411764706,0.9117647058823529,0.1887366818873668,0.1887366818873668,107.0,-95.0,2.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,13.0,24.0,0.5416666666666666,27.0,221.0,0.12217194570135746,0.8778280542986425,0.6699428875016603,0.6699428875016603,191.0,-164.0,0.0,11.0,15.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,5.0,18.0,0.2777777777777778,8.0,127.0,0.06299212598425197,0.937007874015748,0.4285199855959669,0.4285199855959669,103.0,-95.0,5.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,23.0,23.0,1.0,161.0,161.0,1.0,0.0,0.0,0.0,125.0,36.0,0.0,0.0,0.0,0.0,47.0,42.0,40.0,53.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,16.0,40.0,0.4,34.0,326.0,0.10429447852760736,0.8957055214723927,0.5530303030303031,0.5530303030303031,263.0,-229.0,19.0,11.0,20.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,30.0,35.0,0.8571428571428571,108.0,284.0,0.38028169014084506,0.619718309859155,0.7193460490463215,0.7193460490463215,243.0,-135.0,26.0,27.0,30.0,34.0,33.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,6.0,16.0,0.375,14.0,124.0,0.11290322580645161,0.8870967741935484,0.5271565495207667,0.5271565495207667,102.0,-88.0,5.0,7.0,
170-149-Domino≤‚ ‘_1463737794.csv,5.0,21.0,0.23809523809523808,14.0,149.0,0.09395973154362416,0.9060402684563759,0.37709497206703907,0.37709497206703907,131.0,-117.0,5.0,
171-290-∞ŸŒ ∞Ÿ¥≤‚ ‘_1463737762.csv,34.0,34.0,1.0,290.0,290.0,1.0,0.0,0.0,0.0,244.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,49.0,
181-271-Õ¯¿÷ª›≤‚ ‘_1463737849.csv,3.0,33.0,0.09090909090909091,9.0,271.0,0.033210332103321034,0.966789667896679,0.1661909292737076,0.1661909292737076,240.0,-231.0,3.0,
189-216-≈‹≈‹≤‚ ‘_1463737615.csv,12.0,25.0,0.48,26.0,216.0,0.12037037037037036,0.8796296296296297,0.6210841732497956,0.6210841732497956,178.0,-152.0,14.0,10.0,
216-283-¥Û∞Ôª„≤‚ ‘_1463737957.csv,5.0,34.0,0.14705882352941177,7.0,283.0,0.024734982332155476,0.9752650176678446,0.25557922029817576,0.25557922029817576,228.0,-221.0,5.0,
217-288-bug¥Û∞Ôª„≤‚ ‘_1470654530.csv,10.0,36.0,0.2777777777777778,23.0,288.0,0.0798611111111111,0.9201388888888888,0.426731078904992,0.426731078904992,233.0,-210.0,0.0,10.0,
218-103-bug∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1470654523.csv,5.0,14.0,0.35714285714285715,7.0,103.0,0.06796116504854369,0.9320388349514563,0.516406670252824,0.516406670252824,78.0,-71.0,5.0,
219-103-∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1463737972.csv,5.0,14.0,0.35714285714285715,7.0,103.0,0.06796116504854369,0.9320388349514563,0.516406670252824,0.516406670252824,78.0,-71.0,5.0,
220-798-≈©ø∆÷˙ ÷≤‚ ‘_1463737988.csv,7.0,99.0,0.0707070707070707,9.0,798.0,0.011278195488721804,0.9887218045112782,0.1319760564894799,0.1319760564894799,683.0,-674.0,7.0,
239-132-∫£µ∑Õ¯≤‚ ‘_1463738033.csv,13.0,18.0,0.7222222222222222,20.0,132.0,0.15151515151515152,0.8484848484848485,0.7802786709539121,0.7802786709539121,76.0,-56.0,14.0,13.0,
240-132-bug∫£µ∑Õ¯≤‚ ‘_1470654473.csv,13.0,18.0,0.7222222222222222,20.0,132.0,0.15151515151515152,0.8484848484848485,0.7802786709539121,0.7802786709539121,76.0,-56.0,14.0,13.0,
243-250-bugmalimalihome≤‚ ‘_1470654477.csv,29.0,31.0,0.9354838709677419,89.0,250.0,0.356,0.644,0.762846172698309,0.762846172698309,167.0,-78.0,50.0,27.0,21.0,20.0,
244-250-malimalihome≤‚ ‘_1463738030.csv,29.0,31.0,0.9354838709677419,89.0,250.0,0.356,0.644,0.762846172698309,0.762846172698309,167.0,-78.0,50.0,27.0,21.0,20.0,
249-222-æ¡–≈¥˚≤‚ ‘_1463738047.csv,5.0,27.0,0.18518518518518517,7.0,222.0,0.03153153153153153,0.9684684684684685,0.31091829356471434,0.31091829356471434,148.0,-141.0,5.0,
250-222-bugæ¡–≈¥˚≤‚ ‘_1470654468.csv,5.0,27.0,0.18518518518518517,7.0,222.0,0.03153153153153153,0.9684684684684685,0.31091829356471434,0.31091829356471434,148.0,-141.0,5.0,
257-133-bugø⁄¥¸π  ¬≤‚ ‘_1470654466.csv,3.0,19.0,0.15789473684210525,6.0,133.0,0.045112781954887216,0.9548872180451128,0.2709815078236131,0.2709815078236131,96.0,-90.0,3.0,
258-133-ø⁄¥¸π  ¬≤‚ ‘_1463738051.csv,3.0,19.0,0.15789473684210525,6.0,133.0,0.045112781954887216,0.9548872180451128,0.2709815078236131,0.2709815078236131,96.0,-90.0,3.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,7.0,27.0,0.25925925925925924,9.0,195.0,0.046153846153846156,0.9538461538461538,0.40770314701737903,0.40770314701737903,155.0,-146.0,7.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,7.0,27.0,0.25925925925925924,9.0,195.0,0.046153846153846156,0.9538461538461538,0.40770314701737903,0.40770314701737903,155.0,-146.0,7.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,7.0,26.0,0.2692307692307692,12.0,212.0,0.05660377358490566,0.9433962264150944,0.4189108318372233,0.4189108318372233,161.0,-149.0,7.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,7.0,26.0,0.2692307692307692,12.0,212.0,0.05660377358490566,0.9433962264150944,0.4189108318372233,0.4189108318372233,161.0,-149.0,7.0,
267-194-bug≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1470654466.csv,13.0,27.0,0.48148148148148145,16.0,194.0,0.08247422680412371,0.9175257731958762,0.6315502183406113,0.6315502183406113,143.0,-127.0,14.0,13.0,
268-194-≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1463738053.csv,13.0,27.0,0.48148148148148145,16.0,194.0,0.08247422680412371,0.9175257731958762,0.6315502183406113,0.6315502183406113,143.0,-127.0,14.0,13.0,
275-261-bugÃ‘∂˛ ÷≤‚ ‘_1470654455.csv,3.0,32.0,0.09375,7.0,261.0,0.02681992337164751,0.9731800766283525,0.17102457636628884,0.17102457636628884,227.0,-220.0,3.0,
276-261-Ã‘∂˛ ÷≤‚ ‘_1463738066.csv,3.0,32.0,0.09375,7.0,261.0,0.02681992337164751,0.9731800766283525,0.17102457636628884,0.17102457636628884,227.0,-220.0,3.0,
295-128-bug≥µµ‰APP≤‚ ‘_1470654436.csv,13.0,15.0,0.8666666666666667,79.0,128.0,0.6171875,0.3828125,0.5310546060858691,0.5310546060858691,104.0,-25.0,19.0,11.0,10.0,
296-128-≥µµ‰APP≤‚ ‘_1463738082.csv,13.0,15.0,0.8666666666666667,79.0,128.0,0.6171875,0.3828125,0.5310546060858691,0.5310546060858691,104.0,-25.0,19.0,11.0,10.0,
299-197-bug√øøÃºÊ÷∞≤‚ ‘_1470654441.csv,13.0,28.0,0.4642857142857143,15.0,197.0,0.07614213197969544,0.9238578680203046,0.6179966044142615,0.6179966044142615,164.0,-149.0,14.0,13.0,
300-197-√øøÃºÊ÷∞≤‚ ‘_1463738080.csv,13.0,28.0,0.4642857142857143,15.0,197.0,0.07614213197969544,0.9238578680203046,0.6179966044142615,0.6179966044142615,164.0,-149.0,14.0,13.0,
327-239-∂Ø∆¿¥≤‚ ‘_1463738068.csv,10.0,29.0,0.3448275862068966,36.0,239.0,0.1506276150627615,0.8493723849372385,0.490515887398816,0.490515887398816,214.0,-178.0,0.0,10.0,
328-239-bug∂Ø∆¿¥≤‚ ‘_1470654454.csv,10.0,29.0,0.3448275862068966,36.0,239.0,0.1506276150627615,0.8493723849372385,0.490515887398816,0.490515887398816,214.0,-178.0,0.0,10.0,
338-315-bug¡⁄¡⁄V1.3.4 build≤‚ ‘_1470654409.csv,10.0,37.0,0.2702702702702703,20.0,315.0,0.06349206349206349,0.9365079365079365,0.4194809811589051,0.4194809811589051,271.0,-251.0,0.0,10.0,
343-115-bug100◊¨V1.4≤‚ ‘_1470654401.csv,12.0,16.0,0.75,28.0,115.0,0.24347826086956523,0.7565217391304347,0.7532467532467532,0.7532467532467532,77.0,-49.0,14.0,10.0,
346-214-bug–ÏÀÆ»¶V1.0.160419≤‚ ‘_1470654402.csv,7.0,25.0,0.28,13.0,214.0,0.06074766355140187,0.9392523364485982,0.43139659665797947,0.43139659665797947,189.0,-176.0,7.0,
360-277-bug—∞µΩ±¶V1.0.0≤‚ ‘_1470654368.csv,20.0,34.0,0.5882352941176471,45.0,277.0,0.1624548736462094,0.8375451263537906,0.6910932380101281,0.6910932380101281,219.0,-174.0,29.0,17.0,15.0,
361-155-bugµ¬≥…¥˚V1.0≤‚ ‘_1470654375.csv,7.0,22.0,0.3181818181818182,9.0,155.0,0.05806451612903226,0.9419354838709677,0.47568070747032815,0.47568070747032815,125.0,-116.0,7.0,
