project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
1-284-百度手机卫士功能体验_1463737109.csv,18.0,36.0,0.5,36.0,284.0,0.1267605633802817,0.8732394366197183,0.6358974358974359,0.6358974358974359,178.0,-142.0,18.0,
3-145-手机卫士短信功能_1463737156.csv,13.0,20.0,0.65,34.0,145.0,0.23448275862068965,0.7655172413793103,0.703045066991474,0.703045066991474,73.0,-39.0,13.0,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,15.0,47.0,0.3191489361702128,36.0,399.0,0.09022556390977443,0.9097744360902256,0.47253319448060405,0.47253319448060405,317.0,-281.0,15.0,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,15.0,18.0,0.8333333333333334,36.0,127.0,0.28346456692913385,0.7165354330708662,0.7705334462320068,0.7705334462320068,69.0,-33.0,15.0,
65-111-夺宝猫测试_1463737499.csv,8.0,15.0,0.5333333333333333,32.0,111.0,0.2882882882882883,0.7117117117117118,0.6097443318861553,0.6097443318861553,69.0,-37.0,8.0,
72-213-花友测试_1463737504.csv,18.0,26.0,0.6923076923076923,38.0,213.0,0.1784037558685446,0.8215962441314554,0.7514312977099237,0.7514312977099237,104.0,-66.0,18.0,
74-230-通星粉测试_1463737520.csv,13.0,27.0,0.48148148148148145,38.0,230.0,0.16521739130434782,0.8347826086956522,0.6107169072669439,0.6107169072669439,157.0,-119.0,13.0,
76-113-查快递测试_1463737513.csv,16.0,16.0,1.0,42.0,113.0,0.37168141592920356,0.6283185840707964,0.7717391304347826,0.7717391304347826,42.0,0.0,16.0,
83-132-茄子医生测试_1463737528.csv,18.0,18.0,1.0,132.0,132.0,1.0,0.0,0.0,0.0,108.0,24.0,23.0,16.0,
87-123-听世界听书测试_1463737540.csv,12.0,17.0,0.7058823529411765,40.0,123.0,0.3252032520325203,0.6747967479674797,0.6899896085902321,0.6899896085902321,76.0,-36.0,12.0,
101-120-今日时尚测试_1463737561.csv,13.0,17.0,0.7647058823529411,40.0,120.0,0.3333333333333333,0.6666666666666667,0.7123287671232877,0.7123287671232877,73.0,-33.0,13.0,
102-223-迪信通测试_1463737571.csv,16.0,27.0,0.5925925925925926,39.0,223.0,0.17488789237668162,0.8251121076233183,0.6897844423617618,0.6897844423617618,122.0,-83.0,16.0,
107-174-硬件编码测试_1463737567.csv,16.0,24.0,0.6666666666666666,26.0,174.0,0.14942528735632185,0.8505747126436781,0.7474747474747474,0.7474747474747474,99.0,-73.0,16.0,
108-272-优优送药测试_1463737584.csv,13.0,34.0,0.38235294117647056,34.0,272.0,0.125,0.875,0.5321637426900585,0.5321637426900585,213.0,-179.0,13.0,
112-119-思维简图测试_1463737602.csv,10.0,16.0,0.625,37.0,119.0,0.31092436974789917,0.6890756302521008,0.6554756195043965,0.6554756195043965,75.0,-38.0,10.0,
125-117-话费支付Demo测试_1463737673.csv,15.0,16.0,0.9375,40.0,117.0,0.3418803418803419,0.6581196581196581,0.7733511884834283,0.7733511884834283,70.0,-30.0,15.0,
